external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
289761,G. Scalvini,Giorgio Scalvini,Italy,Atalanta,,
37742,G. Smal,Gijs Smal,Netherlands,Feyenoord,,
324234,G. Szalai,Gábor Sándor Szalai,Hungary,Ferencvarosi TC,,
135839,G. Vagiannidis,Georgios Vagiannidis,Greece,Panathinaikos; Sporting CP,,
24614,G. Zaria,Giorgi Zaria,Georgia,Kairat Almaty,,
48201,G. Þórarinsson,Guðmundur Þórarinsson,Iceland,FC Noah,,
31624,Gabriel Strefezza,Gabriel Tadeu Strefezza Rebelato,Brazil,Olympiakos Piraeus,,
296667,Gavi,Pablo Martín Páez Gavira,Spain,Barcelona,,
154839,Geny Catamo,Geny Cipriano Catamo,Mozambique,Sporting CP,,
393191,Gerald Alders,Gerald Alders,Netherlands,Ajax,,
1707,Gerard Moreno,Gerard Moreno Balagueró,Spain,Villarreal,,
128385,Gonçalo Borges,Gonçalo Óscar Albuquerque Borges,Portugal,Feyenoord,,
41529,Gonçalo Gregório,Gonçalo de Almeida Gregório,Portugal,FC Noah,,
265595,Gonçalo Inácio,Gonçalo Bernardo Inácio,Portugal,Sporting CP,,
400525,Gonçalo Oliveira,Gonçalo Oliveira,Portugal,Benfica,,
41236,Gonçalo Silva,Gonçalo Filipe Oliveira Silva,Portugal,FC Noah,,
47299,Gorosabel,Andoni Gorosabel Espinosa,Spain,Athletic Club,,
314145,Guilherme Henriques da Silva Carvalho,Guilherme Henriques da Silva Carvalho,Brazil,Union St. Gilloise,,
453906,H. Ahanor,Honest Ahanor,Italy,Atalanta,,
335095,H. Bolin,Axel Hugo Bolin,Sweden,Malmo FF,,
26113,H. Bonmann,Hendrik Bonmann,Germany,Ludogorets,,
4399,H. Boudaoui,Hicham Boudaoui,Algeria,Nice,,
458409,H. Camara,Henry Naby Junior Camara,Guinea,Atalanta,,
445431,H. Cəbrayılzadə,Hikmət Cəbrayılzadə,Azerbaijan,Qarabag,,
553529,H. Dudziak,H. Dudziak,,Arsenal,,
15514,H. Hambardzumyan,Hovhannes Hambardzumyan,Armenia,FC Noah,,
61266,H. Harutyunyan,Hovhannes Harutyunyan,Armenia,FC Noah,,
306979,H. Igamane,Hamza Igamane,Morocco,Rangers,,
32893,H. Ito,Hiroki Ito,Japan,Bayern München,,
417914,H. Koutoune,Hamza Koutoune,Morocco,Nice,,
335094,H. Larsson,Hugo Emanuel Larsson,Sweden,Eintracht Frankfurt,,
20531,H. Maïga,Digbo G'nampa Habib Maïga,Côte d'Ivoire,Ferencvarosi TC,,
32960,H. Morita,Hidemasa Morita,Japan,Sporting CP,,
567794,H. N. Chooly,H. N. Chooly,,Bodo/Glimt,,
290213,H. Siquet,Hugo Thierry Siquet,Belgium,Club Brugge KV,,
39291,H. Vetlesen,Hugo Vegard Vetlesen,Norway,Club Brugge KV,,
41160,Hélder Ferreira,Hélder José Castro Ferreira,Portugal,FC Noah,,
514913,Hugo López,Hugo López Cortés,Spain,Villarreal,,
453670,I. Bekbolat,Ismail Bekbolat,Kazakhstan,Kairat Almaty,,
31552,I. Chochev,Ivaylo Lyudmilov Chochev,Bulgaria,Ludogorets,,
21140,I. Cissé,Ibrahim Cissé,France,Ferencvarosi TC,,
62137,İ. Eğribayat,İrfan Can Eğribayat,Türkiye,Fenerbahçe,,
198395,I. Guteša,Ivan Guteša,Serbia,FK Crvena Zvezda,,
137976,I. Hien,Isak Malcolm Kwaku Hien,Sweden,Atalanta,,
553530,I. Ibrahim,I. Ibrahim,,Arsenal,,
158121,I. Jakobs,Ismail Joshua Jakobs,Senegal,Galatasaray,,
105154,I. Jansson,Isak Alexander Jansson,Sweden,Nice,,
49857,İ. Kahveci,İrfan Can Kahveci,Türkiye,Fenerbahçe,,
988,I. Kiese Thelin,Isaac Kiese Thelin,Sweden,Malmo FF,,
548706,I. Luque,I. Luque,,Atletico Madrid,,
57153,I. Määttä,Isak Dybvik Määttä,Norway,Bodo/Glimt,,
446249,I. Mbaye,Ibrahim Mbaye,France,Paris Saint Germain,,
277557,I. Mustafa,Ilir Mustafa,Kosovo,Drita,,
111288,I. Nachmias,Idan Nachmias,Israel,Ludogorets,,
1174,I. Ogbu,Igoh Ogbu,Nigeria,Slavia Praha,,
37465,I. Oulad Omar,Imran Oulad Omar,Morocco,FC Noah,,
207,I. Perišić,Ivan Perišić,Croatia,PSV Eindhoven,,
15328,I. Schranz,Ivan Schranz,Slovakia,Slavia Praha,,
407659,I. Sjong,Isak Aron Sjong,Norway,Bodo/Glimt,,
531402,I. Toure,I. Toure,,Monaco,,
47294,I. Williams,Iñaki Arthuer Dannis Williams,Ghana,Athletic Club,,
78094,I. Yordanov,Ivan Orlinov Yordanov,Bulgaria,Ludogorets,,
214463,İ. Yüksek,İsmail Yüksek,Türkiye,Fenerbahçe,,
98508,I. Zulfiu,Iljasa Zulfiu,Kosovo,Drita,,
384267,Ibon Sánchez,Ibon Ignacio Sánchez Océn,Spain,Athletic Club,,
290740,Ilias Akhomach,Ilias Akhomach Chakkour,Morocco,Villarreal,,
341700,Iván Fresneda,Iván Fresneda Corraliza,Spain,Sporting CP,,
345387,Ivan Lima,Ivan Correia Posser Lima,Portugal,Benfica,,
369425,J. Adjetey,Jonas Adjei Adjetey,Ghana,FC Basel 1893,,
15788,J. Andersson,Eric Joel Andersson,Sweden,Ludogorets,,
369674,J. Bahoya,Jean-Mattéo Bahoya Négoce,France,Eintracht Frankfurt,,
313638,J. Beck,Julius Eskelund Beck,Denmark,Sturm Graz,,
37137,J. Bijlow,Justin Bijlow,Netherlands,Feyenoord,,
37246,J. Blaswich,Janis Jonathan Blaswich,Germany,Bayer Leverkusen,,
30531,J. Boga,Jérémie Boga,Côte d'Ivoire,Juventus; Nice,,
1230,J. Bořil,Jan Bořil,Czechia,Slavia Praha,,
2930,J. Butland,Jack Butland,England,Rangers,,
467839,J. Byfield,Jun'ai Byfield,England,Tottenham,,
125674,J. Cabal,Juan David Cabal Murillo,Colombia,Juventus,,
560905,J. Cestero Sancho,J. Cestero Sancho,,Real Madrid,,
25008,J. Clauss,Jonathan Clauss,France,Nice,,
36827,J. de Lange,Jeffrey de Lange,Netherlands,Marseille,,
39178,J. Faye Lund,Julian Rekdahl Faye Lund,Norway,Bodo/Glimt,,
166,J. Foyth,Juan Marcos Foyth,Argentina,Villarreal,,
48595,J. Frick,Jérémy Frick,Switzerland,Servette FC,,
449057,J. Gentles,Joshua Gentles,Wales,Rangers,,
19041,J. Gorenc Stankovič,Jon Gorenc Stankovič,Slovenia,Sturm Graz,,
26291,J. Grahl,Jens Grahl,Germany,Eintracht Frankfurt,,
48496,J. Guillemenot,Jérémy Bruno Guillemenot,Switzerland,Servette FC,,
394700,J. Heerkens,Joeri Jesse Heerkens,Netherlands,Ajax,,
25635,J. Hofmann,Jonas Hofmann,Germany,Bayer Leverkusen,,
135515,J. Karlsson,Olof Johan Andreas Karlsson,Sweden,Malmo FF,,
308868,J. Kenny,Johnny Kenny,Republic of Ireland,Celtic,,
462213,J. Kolísek,Jakub Kolísek,Czechia,Slavia Praha,,
48072,J. Levi,Jonathan Alberto Levi,Sweden,Ferencvarosi TC,,
945,J. Lotomba,Mvula Jordan Lotomba,Switzerland,Feyenoord,,
15423,J. Mall,Joël Yves Mall,Cyprus,Servette FC,,
128768,J. Markovič,Jakub Markovič,Czechia,Slavia Praha,,
561033,J. Martinez,J. Martinez,,Real Madrid,,
350625,J. Meghoma,Jayden Meghoma,England,Rangers,,
394986,J. Mellberg,John Olof Mellberg,Sweden,Red Bull Salzburg,,
493409,J. Mensah,Jeremiah Dennit Mensah,Germany,Bayer Leverkusen,,
13183,J. Mesa,Juan Camilo Mesa Antúnez,Colombia,Drita,,
2465,J. Musso,Juan Agustín Musso,Argentina,Atletico Madrid,,
544044,J. Navarro Jimenez,J. Navarro Jimenez,,Real Madrid,,
567694,J. Neto,J. Neto,,Benfica,,
162771,J. Ngankam,Ngankam Jessic Gaïtan Ngankam,Germany,Eintracht Frankfurt,,
29,J. Oblak,Jan Oblak,Slovenia,Atletico Madrid,,
2801,J. Omlin,Jonas Omlin,Switzerland,Bayer Leverkusen,,
272721,J. Oosterwolde,Jayden Quinn Oosterwolde,Netherlands,Fenerbahçe,,
354027,J. Ordoñez,Joel Leandro Ordóñez Guerrero,Ecuador,Club Brugge KV,,
338998,J. Paluska,Jan Paluska,Czech Republic,Plzen,,
441221,J. Plug,Jan Plug,Netherlands,Feyenoord,,
416697,J. Porter,Jack Porter,England,Arsenal,,
31047,J. Rasmussen,Jacob Vandsø Ryfeldt Rasmussen,Denmark,Red Bull Salzburg,,
19482,J. Rothwell,Joseph Matthew Rothwell,England,Rangers,,
335101,J. Rouhi,Jonas Jakob Rouhi,Sweden,Juventus,,
18737,J. Ruddy,John Thomas Gordon Ruddy,England,Newcastle,,
568379,J. Schlich,J. Schlich,,Bayer Leverkusen,,
37890,J. Schouten,Jerdy Schouten,Netherlands,PSV Eindhoven,,
64339,J. Sery Larsen,Japhet Sery Larsen,Denmark,Brann,,
342226,J. Šljivić,Jovan Šljivić,Serbia,FK Crvena Zvezda,,
361487,J. Slory,Jaden Fernando Slory,Netherlands,Feyenoord,,
57445,J. Soltvedt,Joachim Soltvedt,Norway,Brann,,
15832,J. Sørensen,Jakob Lungi Sørensen,Denmark,Brann,,
44865,J. Souttar,John Francis Souttar,Scotland,Rangers,,
304984,J. Spileers,Jorne Spileers,Belgium,Club Brugge KV,,
66347,J. Staněk,Jindřich Staněk,Czechia,Slavia Praha,,
133406,J. Stanojev,Jug Stanojev,Serbia,Kairat Almaty,,
440070,J. Stawiecki,Jules Stawiecki,France,Monaco,,
626,J. Stones,John Stones,England,Manchester City,,
2733,J. Stryger Larsen,Jens Stryger Larsen,Denmark,Malmo FF,,
14701,J. Šutalo,Josip Šutalo,Croatia,Ajax,,
351014,J. Suzuki,Junnosuke Suzuki,Japan,FC Copenhagen,,
1744,J. Tavernier,James Henry Tavernier,England,Rangers,,
434623,J. van den Berg,Joel van den Berg,Netherlands,PSV Eindhoven,,
336654,J. Van Neck,Jelle Van Neck,Belgium,Marseille,,
37749,J. Veerman,Joey Veerman,Netherlands,PSV Eindhoven,,
451425,Jacob Peter Hödl,Jacob Peter Hödl,Austria,Sturm Graz,,
361735,James Rowswell,James Rowswell,England,Tottenham,,
525275,Jamie Atangana,Jamie Atangana,,Servette FC,,
441271,Jannik Schuster,Jannik Schuster,Austria,Red Bull Salzburg,,
432595,Jannis Bärtl,Jannis Bärtl,Germany,Bayern München,,
443629,Jarell Njike Simo,Jarell Njiké Simo,Switzerland,Servette FC,,
336685,Javier Boñar,Javier Boñar Franco,Spain,Atletico Madrid,,
436925,Javier Gil,Javier Gil Puche,Spain,Juventus,,
311384,Jefté,Jefté Vital da Silva Dias,Brazil,Rangers,,
182181,Jesús Areso,Jesús Areso Blanco,Spain,Athletic Club,,
449656,Jiří Maxim Panoš,Jiří Maxim Panoš,Czech Republic,Plzen,,
41734,João Mário,João Mário Neto Lopes,Portugal,Juventus,,
400509,João Simões,João Pedro Arnauth Barrocas Simões,Portugal,Sporting CP,,
345390,João Veloso,João Miguel Fins Veloso,Portugal,Benfica,,
491250,Jofre Torrents,Jofre Torrents Salvat,Spain,Barcelona,,
335490,Jon de Luis,Jon de Luis Suescun,Spain,Athletic Club,,
432377,Jonas Wolf,Jonas Wolf,Austria,Sturm Graz,,
444418,Jonathan Moalem,Jonathan Moalem,Denmark,FC Copenhagen,,
46803,Joni Montiel,Jonathan Montiel Caballero,Spain,Qarabag,,
142620,Jorginho,Jorge Gabriel Costa Monteiro,Portugal,Kairat Almaty,,
46988,Josep Martínez,Josep Martínez Riera,Spain,Inter,,
366735,Joshua Kofi Acheampong,Joshua Kofi Acheampong,England,Chelsea,,
380696,Joshua Nichols,Joshua Nichols,England,Arsenal,,
579244,Juan Hernández,Juan Hernández,,Barcelona,,
774,Juan Jesus,Juan Guilherme Nunes Jesus,Brazil,Napoli,,
386870,Julio Díaz del Romo,Julio Díaz del Romo,Spain,Atletico Madrid,,
394184,Junior Arlet Zé,Junior Arlet Zé,Switzerland,FC Basel 1893,,
25448,K. Ayhan,Kaan Ayhan,Türkiye,Galatasaray,,
61149,K. Bajrič,Kenan Bajrič,Slovenia,Slovan Bratislava,,
40542,K. Bąkowski,Krzysztof Bąkowski,Poland,Lech Poznan,,
377168,K. Busuladžić,Kenan Busuladžić,Sweden,Malmo FF,,
81,K. Diatta,Krépin Diatta,Senegal,Monaco,,
19100,K. Dowell,Kieran O'Neill Dowell,England,Rangers,,
36895,K. Fitz-Jim,Kian Fitz-Jim,Netherlands,Ajax,,
161879,K. Koindredi,Koba Leïn Koindredi,France,FC Basel 1893,,
26731,K. Kotsaris,Konstantinos Kotsaris,Greece,Panathinaikos,,
425255,K. Lisman,Kornel Lisman,Poland,Lech Poznan,,
5967,K. Mac Allister,Kevin Mac Allister,Argentina,Union St. Gilloise,,
41823,K. Medina,Kevin David Medina Renteria,Colombia,Qarabag,,
415992,K. Miściur,Kornel Artur Miściur,England,Liverpool,,
389032,K. Morrison,Kieran Morrison,England,Liverpool,,
25928,K. Onisiwo,Karim Onisiwo,Austria,Red Bull Salzburg,,
333137,K. Ouattara,Kassoum Ouattara,France,Monaco,,
404172,K. Peprah Oppong,Kojo Peprah Oppong,Ghana,Nice,,
403221,K. Ranson,Khari Ranson,England,Arsenal,,
361966,K. Rodríguez,Kevin José Rodríguez Cortez,Ecuador,Union St. Gilloise,,
1011,K. Rüegg,Kevin Rüegg,Switzerland,FC Basel 1893,,
68198,K. Savvidīs,Kyriakos Savvidīs,Greece,Slovan Bratislava,,
191233,K. Sildillia,Kiliann Eric Sildillia,France,PSV Eindhoven,,
199837,K. Sulemana,Kamaldeen Sulemana,Ghana,Atalanta,,
2385,K. Świderski,Karol Grzegorz Świderski,Poland,Panathinaikos,,
38749,K. Taylor,Kenneth Taylor,Netherlands,Ajax,,
1117,K. Tierney,Kieran Tierney,Scotland,Celtic,,
225104,K. Tsunemoto,Keigo Tsunemoto,Japan,FC Basel 1893,,
1591,K. Tzolakis,Konstantinos Tzolakis,Greece,Olympiakos Piraeus,,
340574,K. Van de Perre,Kamiel Van de Perre,Belgium,Union St. Gilloise,,
161686,K. Vivcharenko,Kostiantyn Vivcharenko,Ukraine,Dynamo Kyiv,,
25374,K. Wimmer,Kevin Wimmer,Austria,Slovan Bratislava,,
138415,K. Wright,Kieran Wright,Scotland,Rangers,,
2027,K. Zachariassen,Kristoffer Zachariassen,Norway,Ferencvarosi TC,,
9353,Kady,Kady Iuri Borges Malinowski,Brazil,Qarabag,,
457771,Kaio Eduardo,Kaio Eduardo Nascimento Pereira dos Santos,Brazil,FC Basel 1893,,
426130,Karel Spáčil,Karel Spáčil,Czechia,Plzen,,
362884,Kauã Santos,Kauã Morais Vieira dos Santos,Brazil,Eintracht Frankfurt,,
543471,Ken Izekor,Ken Izekor,,Bayer Leverkusen,,
395559,Kerim-Sam Alajbegović,Kerim-Sam Alajbegović,Bosnia and Herzegovina,Red Bull Salzburg,,
496429,Keyan Varela,Keyan Anderson Pereira Varela,Portugal,Servette FC,,
389033,Kian Ben Noble,Kian Ben Noble,England,Manchester City,,
409215,Kouakou Joane Gadou,Kouakou Joane Gadou,France,Red Bull Salzburg,,
412710,Kristjan Bendra,Kristjan Bendra,Slovenia,Sturm Graz,,
69912,L. Antal,Liviu Ion Antal,Romania,FK Zalgiris Vilnius,,
127596,L. Balaj,Liridon Balaj,Kosovo,Drita,,
270697,L. Behluli,Laurit Behluli,Kosovo,Drita,,
347316,L. Bergvall,Lucas Erik Holger Bergvall,Sweden,Tottenham,,
264857,L. Bernasconi,Lorenzo Bernasconi,Italy,Atalanta,,
198483,L. Bossin,Liam Bossin,Republic of Ireland,Feyenoord,,
562597,L. Bovo,L. Bovo,,Inter,,
374058,L. Camara,Lamine Camara,Senegal,Monaco,,
64314,L. Cameron,Lyall Cameron,Scotland,Rangers,,
162194,L. Červ,Lukáš Červ,Czechia,Plzen,,
1434,L. Dimata,Landry Nany Dimata,Belgium,Pafos,,
454935,L. Emenalo,Landon Emenalo,England,Chelsea,,
24769,L. Gadrani,Luka Gadrani,Georgia,Kairat Almaty,,
372585,L. Grgić,Leon Grgić,Austria,Sturm Graz,,
33,L. Hernández,Lucas François Bernard Hernández,France,Paris Saint Germain,,
963,L. Hrádecký,Lukáš Hrádecký,Finland,Monaco,,
44937,L. Kelly,Liam Patrick Kelly,Scotland,Rangers,,
324709,L. Kurgin,Lev Kurgin,Kazakhstan,Kairat Almaty,,
20833,L. Leroy,Léo Leroy,France,FC Basel 1893,,
127609,L. Mercan,Münir Levent Mercan,Germany,Fenerbahçe,,
343319,L. Michal,Lucas Michal,France,Monaco,,
339620,L. Monteiro Alvarenga,Laurenzo Monteiro Alvarenga,France,Nice,,
86,L. Openda,Ikoma-Loïs Openda,Belgium,Juventus,,
134431,L. Pirola,Lorenzo Pirola,Italy,Olympiakos Piraeus,,
568316,L. Prescott,L. Prescott,,Bayern München,,
66353,L. Provod,Lukáš Provod,Czechia,Slavia Praha,,
568225,L. Reggiani,L. Reggiani,,Borussia Dortmund,,
38124,L. Reis,Ludovit Reis,Netherlands,Club Brugge KV,,
419242,L. Remmem,Lars Bjørnerud Remmem,Norway,Brann,,
157191,L. Rexhepi,Leutrim Rexhepi,Kosovo,Drita,,
69450,L. Scales,Liam Scales,Republic of Ireland,Celtic,,
364513,L. Scipioni,Lorenzo Scipioni,Argentina,Olympiakos Piraeus,,
337934,L. Shahar,Leo Shahar,England,Newcastle,,
862,L. Spinazzola,Leonardo Spinazzola,Italy,Napoli,,
394211,L. Srdanovic,Loun Srdanovic,Switzerland,Servette FC,,
465310,L. Williams-Barnett,Luca Jamie Williams-Barnett,England,Tottenham,,
340230,L. Zuka,Leart Zuka,Switzerland,Servette FC,,
474842,Leandro Henrique Sousa Santos,Leandro Henrique Sousa Santos,Portugal,Benfica,,
927,Lee Kang-In,Kang-In Lee,Korea Republic,Paris Saint Germain,,
47276,Lekue,Íñigo Lekue Martínez,Spain,Athletic Club,,
435089,Leon Klanac,Leon Klanac,Germany,Bayern München,,
409798,Louie George Copley,Louie George Copley,England,Arsenal,,
344247,Luca Gunter,Luca Gunter,England,Tottenham,,
416862,Lucas Rodrigues Carvalho Anjos,Lucas Rodrigues Carvalho Anjos,Portugal,Sporting CP,,
96329,Luís Mata,Luís Carlos Machado Mata,Portugal,Kairat Almaty,,
278619,Luíz Júnior,Luíz Lúcio Reis Júnior,Brazil,Villarreal,,
19070,M. Aarons,Maximillian James Aarons,England,Rangers,,
532000,M. Abish,M. Abish,,Kairat Almaty,,
417606,M. Akahomen,Marvin Akahomen,Switzerland,FC Basel 1893,,
431118,M. Aubert,Marwan Aubert,Switzerland,Servette FC,,
408543,M. Bajo,Mahmudu Bajo,Gambia,FK Crvena Zvezda,,
530,M. Bakker,Mitchel Bakker,Netherlands,Atalanta,,
162465,M. Bard,Melvin Michel Maxence Bard,France,Nice,,
465786,M. Barry,Mamadou Thierno Barry,Senegal,Union St. Gilloise,,
2927,M. Batshuayi,Michy Batshuayi-Atunga,Belgium,Eintracht Frankfurt,,
162189,M. Bidstrup,Mads Bidstrup,Denmark,Red Bull Salzburg,,
283026,M. Biereth,Mika Miles Biereth,Denmark,Monaco,,
328258,M. Bignetti,Matteo Bignetti,Austria,Sturm Graz,,
532067,M. Birkurmanov,M. Birkurmanov,,Kairat Almaty,,
36907,M. Boadu,Myron Boadu,Netherlands,PSV Eindhoven,,
406480,M. Børsheim,Martin Børsheim,Norway,Brann,,
1639,M. Brescianini,Marco Brescianini,Italy,Atalanta,,
319319,M. Brøndbo,Magnus Brøndbo,Norway,Bodo/Glimt,,
26227,M. Broschinski,Moritz Broschinski,Germany,FC Basel 1893,,
30417,M. Carnesecchi,Marco Carnesecchi,Italy,Atalanta,,
146008,M. Cham,Muhammed Cham Saračević,Austria,Slavia Praha,,
20675,M. Chouiar,Mounir Chouiar,France,Ludogorets,,
66275,M. Chytil,Mojmír Chytil,Czechia,Slavia Praha,,
328464,M. Cissé,Moussa Cissé,France,FC Basel 1893,,
568241,M. Clement,M. Clement,,Marseille,,
392493,M. Cocchi,Matteo Cocchi,Italy,Inter,,
419035,M. Coulibaly,Mamadou Coulibaly,France,Monaco,,
444961,M. Culbreath,Montrell Amare Culbreath,Germany,Bayer Leverkusen,,
14,M. Dahoud,Mahmoud Dahoud,Germany,Eintracht Frankfurt,,
887,M. Darmian,Matteo Darmian,Italy,Inter,,
30670,M. Di Gregorio,Michele Di Gregorio,Italy,Juventus,,
302915,M. Diambou,Mamady Diambou,Mali,Red Bull Salzburg,,
478662,M. Dills,Marvin Dills,Germany,Eintracht Frankfurt,,
199638,M. Diomandé,Mohammed Baba Diomandé,Côte d'Ivoire,Rangers,,
21079,M. Dupé,Maxime Dupé,France,Nice,,
57429,M. Dyngeland,Mathias Lønne Dyngeland,Norway,Brann,,
278454,M. Ellborg,Melker Åke Ellborg,Sweden,Malmo FF,,
408319,M. Fuscaldo,Matteo Fuscaldo,Italy,Juventus,,
354267,M. Garananga,Munashe Peter Garananga,Zimbabwe,FC Copenhagen,,
340153,M. Godts,Mika Marcel Godts,Belgium,Ajax,,
16,M. Götze,Mario Götze,Germany,Eintracht Frankfurt,,
394956,M. Gurgul,Michał Gurgul,Poland,Lech Poznan,,
319130,M. Haaland,Markus Haaland,Norway,Brann,,
508061,M. Hansen,Mikkel Bro Hansen,Denmark,Bodo/Glimt,,
156536,M. Hansen,Mads Kristian Hansen,Denmark,Brann,,
459203,M. Hardy,Malachi Hardy,England,Tottenham,,
799,M. Havel,Milan Havel,Czechia,Plzen,,
2,M. Hitz,Marwin Hitz,Switzerland,FC Basel 1893,,
7712,M. Hjulmand,Morten Blom Due Hjulmand,Denmark,Sporting CP,,
7721,M. Jakoliš,Marin Jakoliš,Croatia,FC Noah,,
568266,M. James,M. James,,Paris Saint Germain,,
61161,M. Jedlička,Martin Jedlička,Czechia,Plzen,,
268595,M. Johnston,Max Johnston,Scotland,Sturm Graz,,
50968,M. Jørgensen,Mathias Jørgensen,Denmark,Bodo/Glimt,,
406481,M. Klausen,Mathias Engevik Klausen,Norway,Brann,,
128640,M. Kochalski,Mateusz Kochalski,Poland,Qarabag,,
2291,M. Kovačić,Mateo Kovačić,Croatia,Manchester City,,
551803,M. Kovar,M. Kovar,,Slavia Praha,,
138804,M. Kovář,Matěj Kovář,Czech Republic,PSV Eindhoven,,
208398,M. Kukharevych,Mykola Kukharevych,Ukraine,Slovan Bratislava,,
461830,M. Lavelli,Matteo Lavelli,Italy,Inter,,
30533,M. Locatelli,Manuel Locatelli,Italy,Juventus,,
61190,M. Macík,Matúš Macík,Slovakia,Slovan Bratislava,,
540211,M. Milickovic,Marko Milickovic,Montenegro,Buducnost Podgorica,,
1719,M. Müldür,Mert Müldür,Türkiye,Fenerbahçe,,
416191,M. Naskos,Marek Naskos,Czechia,Slavia Praha,,
47254,M. Olivera,Mathías Olivera Miramontes,Uruguay,Napoli,,
19319,M. Olsson,Martin Tony Waikwa Olsson,Sweden,Malmo FF,,
849,M. Perin,Mattia Perin,Italy,Juventus,,
219,M. Politano,Matteo Politano,Italy,Napoli,,
410640,M. Pruchniewski,Mateusz Pruchniewski,Poland,Lech Poznan,,
134058,M. Qurbanlı,Musa Qurbanlı,Azerbaijan,Qarabag,,
15917,M. Rasmussen,Mathias Knutsen Rasmussen,Norway,Union St. Gilloise,,
266663,M. Riisnæs,Magnus Bech Riisnæs,Norway,Bodo/Glimt,,
241,M. Sadílek,Michal Sadílek,Czechia,Slavia Praha,,
47480,M. Salisu,Mohammed Salisu Abdul Karim,Ghana,Monaco,,
48445,M. Salvi,Mirko Salvi,Switzerland,FC Basel 1893,,
57377,M. Sande,Mads Berg Sande,Norway,Brann,,
1914,M. Sanson,Morgan Stéphane Sanson,France,Nice,,
449713,M. Šilhavý,Matyáš Šilhavý,Czechia,Plzen,,
40809,M. Skóraś,Michał Krzysztof Skóraś,Poland,Club Brugge KV,,
198,M. Škriniar,Milan Škriniar,Slovakia,Fenerbahçe,,
375290,M. Šotiček,Marin Šotiček,Croatia,FC Basel 1893,,
31069,M. Sportiello,Marco Sportiello,Italy,Atalanta,,
119278,M. Ștefănescu,Marius Ștefănescu,Romania,FCSB,,
48614,M. Stevanović,Miroslav Stevanović,Bosnia and Herzegovina,Servette FC,,
127,M. ter Stegen,Marc-André ter Stegen,Germany,Barcelona,,
663,M. Terrier,Martin Albert Frédéric Terrier,France,Bayer Leverkusen,,
14677,M. Tolić,Marko Tolić,Croatia,Slovan Bratislava,,
128446,M. Trnovský,Martin Trnovský,Slovakia,Slovan Bratislava,,
66447,M. Tvrdoň,Marián Tvrdoň,Slovakia,Plzen,,
66463,M. Valenta,Matěj Valenta,Czechia,Plzen,,
453711,M. van der Lans,Mylo van der Lans,Netherlands,Ajax,,
18930,M. Vydra,Matěj Vydra,Czechia,Plzen,,
7288,M. Zetterer,Michael Zetterer,Germany,Eintracht Frankfurt,,
433396,Marc Bernal,Marc Bernal Casas,Spain,Barcelona,,
329728,Marc Casadó,Marc Casadó Torras,Spain,Barcelona,,
189997,Mario de Luis,Mario de Luis Jiménez,Spain,Atletico Madrid,,
287680,Maroan Sannadi,Maroan Sannadi Harrouch,Spain,Athletic Club,,
122688,Matheus Aiás,Matheus Aiás Barrozo Rodrigues,Brazil,FC Noah,,
41179,Matheus Reis,Matheus Reis de Lima,Brazil,Sporting CP,,
10018,Matheus Silva,Matheus de Barros da Silva,Brazil,Qarabag,,
543469,Mathis Jangeal,Mathis Jangeal,,Paris Saint Germain,,
517235,Mattéo Anselme,Mattéo Anselme,France,Servette FC,,
385674,Mauro Couto,Mauro Meireles Couto,Portugal,Sporting CP,,
233,Mauro Júnior,Mauro Jaqueson Júnior Ferreira dos Santos,Brazil,PSV Eindhoven,,
287868,Max Merrick,Max Merrick,England,Chelsea,,
284374,Max Thompson,Max Thompson,England,Newcastle,,
271444,Merchas Doski,Merchas Ghazi Salih Doski,Iraq,Plzen,,
305816,Metinho,Abemly Meto Silu,Brazil,FC Basel 1893,,
162032,Miguel Gutiérrez,Miguel Gutiérrez Ortega,Spain,Napoli,,
383780,Mikel Jauregizar,Mikel Jauregizar Alboniga,Spain,Athletic Club,,
437637,Mikel Santos,Mikel Santos Linares,Spain,Athletic Club,,
47418,Mikel Vesga,Mikel Vesga Arruti,Spain,Athletic Club,,
18861,N. Aké,Nathan Benjamin Aké,Netherlands,Manchester City,,
375811,N. Axundzadə,Nəriman Axundzadə,Azerbaijan,Qarabag,,
48577,N. Bajrami,Nedim Bajrami,Albania,Rangers,,
343194,N. Botis,Nikolaos Nestoras Botis,Greece,Olympiakos Piraeus,,
280074,N. Brown,Nathaniel Brown,Germany,Eintracht Frankfurt,,
57160,N. Castro,Niklas Fernando Nygård Castro,Chile,Brann,,
269531,N. Collins,Pharrell Nnamdi Collins,Germany,Eintracht Frankfurt,,
32172,N. Contini,Nikita Contini Baranovsky,Italy,Napoli,,
303322,N. Djiga,Yacouba Nasser Djiga,Burkina Faso,Rangers,,
302869,N. Dorgeles,Nene Dorgeles,Mali,Red Bull Salzburg,,
474550,N. Fernandez,Noah Fernandez,Belgium,PSV Eindhoven,,
39055,N. Haikin,Nikita Haikin,Russia,Bodo/Glimt,,
374124,N. Huygevelde,Nathan Gauthier Huygevelde,Belgium,Union St. Gilloise,,
1923,N. Jackers,Nordin Jackers,Belgium,Club Brugge KV,,
416315,N. Kaján,Norbert Gábor Kaján,Hungary,Ferencvarosi TC,,
294,N. Keïta,Naby Laye Keïta,Guinea,Ferencvarosi TC,,
66817,N. Krstović,Nikola Krstović,Montenegro,Atalanta,,
